model,field,db_schema,db_table,db_column,type,nullable,is_list,is_relation,default,attributes
ChatConversationMessage,pins,app_v3,chat_conversation_messages,,ChatMessagePin,false,true,true,,
ChatConversationMessage,lastReadByMembers,app_v3,chat_conversation_messages,,ChatConversationMember,false,true,true,,"@relation(""ChatConversationMemberLastRead"")"
ChatConversationMessage,lastMessageOf,app_v3,chat_conversation_messages,,ChatConversation,true,false,true,,"@relation(""ChatConversationLastMessage"")"
ChatConversationMessage,reports,app_v3,chat_conversation_messages,,ChatMessageReport,false,true,true,,
ChatConversationAttachment,env,app_v3,chat_conversation_attachments,env,String,false,false,false,"""prod""","@default(""prod"")"
ChatConversationAttachment,id,app_v3,chat_conversation_attachments,id,String,false,false,false,"dbgenerated(""gen_random_uuid(","@id @default(dbgenerated(""gen_random_uuid()"")) @db.Uuid"
ChatConversationAttachment,messageId,app_v3,chat_conversation_attachments,message_id,String,false,false,false,,"@map(""message_id"") @db.Uuid"
ChatConversationAttachment,type,app_v3,chat_conversation_attachments,,ChatAttachmentType,false,false,true,,
ChatConversationAttachment,url,app_v3,chat_conversation_attachments,url,String,false,false,false,,@db.Text
ChatConversationAttachment,storagePath,app_v3,chat_conversation_attachments,storage_path,String,true,false,false,,"@map(""storage_path"") @db.Text"
ChatConversationAttachment,mime,app_v3,chat_conversation_attachments,mime,String,false,false,false,,@db.Text
ChatConversationAttachment,size,app_v3,chat_conversation_attachments,size,Int,false,false,false,,
ChatConversationAttachment,width,app_v3,chat_conversation_attachments,width,Int,true,false,false,,
ChatConversationAttachment,height,app_v3,chat_conversation_attachments,height,Int,true,false,false,,
ChatConversationAttachment,metadata,app_v3,chat_conversation_attachments,metadata,Json,true,false,false,"""{}""","@default(""{}"")"
ChatConversationAttachment,createdAt,app_v3,chat_conversation_attachments,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
ChatConversationAttachment,message,app_v3,chat_conversation_attachments,,ChatConversationMessage,false,false,true,,"@relation(fields: [messageId], references: [id], onDelete: Cascade)"
ChatMessageReaction,env,app_v3,chat_message_reactions,env,String,false,false,false,"""prod""","@default(""prod"")"
ChatMessageReaction,messageId,app_v3,chat_message_reactions,message_id,String,false,false,false,,"@map(""message_id"") @db.Uuid"
ChatMessageReaction,userId,app_v3,chat_message_reactions,user_id,String,false,false,false,,"@map(""user_id"") @db.Uuid"
ChatMessageReaction,emoji,app_v3,chat_message_reactions,emoji,String,false,false,false,,
ChatMessageReaction,createdAt,app_v3,chat_message_reactions,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
ChatMessageReaction,message,app_v3,chat_message_reactions,,ChatConversationMessage,false,false,true,,"@relation(fields: [messageId], references: [id], onDelete: Cascade)"
ChatMessageReaction,user,app_v3,chat_message_reactions,,Profile,false,false,true,,"@relation(fields: [userId], references: [id], onDelete: Cascade)"
ChatMessagePin,env,app_v3,chat_message_pins,env,String,false,false,false,"""prod""","@default(""prod"")"
ChatMessagePin,id,app_v3,chat_message_pins,id,String,false,false,false,"dbgenerated(""gen_random_uuid(","@id @default(dbgenerated(""gen_random_uuid()"")) @db.Uuid"
ChatMessagePin,messageId,app_v3,chat_message_pins,message_id,String,false,false,false,,"@map(""message_id"") @db.Uuid"
ChatMessagePin,pinnedBy,app_v3,chat_message_pins,pinned_by,String,false,false,false,,"@map(""pinned_by"") @db.Uuid"
ChatMessagePin,pinnedAt,app_v3,chat_message_pins,pinned_at,DateTime,false,false,false,now(,"@default(now()) @map(""pinned_at"") @db.Timestamptz(6)"
ChatMessagePin,message,app_v3,chat_message_pins,,ChatConversationMessage,false,false,true,,"@relation(fields: [messageId], references: [id], onDelete: Cascade)"
ChatMessagePin,user,app_v3,chat_message_pins,,Profile,false,false,true,,"@relation(fields: [pinnedBy], references: [id], onDelete: Cascade)"
ChatUserPresence,env,app_v3,chat_user_presence,env,String,false,false,false,"""prod""","@default(""prod"")"
ChatUserPresence,userId,app_v3,chat_user_presence,user_id,String,false,false,false,,"@id @map(""user_id"") @db.Uuid"
ChatUserPresence,lastSeenAt,app_v3,chat_user_presence,last_seen_at,DateTime,false,false,false,,"@map(""last_seen_at"") @db.Timestamptz(6)"
ChatUserPresence,updatedAt,app_v3,chat_user_presence,updated_at,DateTime,false,false,false,now(,"@default(now()) @updatedAt @map(""updated_at"") @db.Timestamptz(6)"
ChatUserPresence,user,app_v3,chat_user_presence,,Profile,false,false,true,,"@relation(""ChatUserPresenceUser"", fields: [userId], references: [id], onDelete: Cascade)"
ChatMessageReport,env,app_v3,chat_message_reports,env,String,false,false,false,"""prod""","@default(""prod"")"
ChatMessageReport,id,app_v3,chat_message_reports,id,String,false,false,false,"dbgenerated(""gen_random_uuid(","@id @default(dbgenerated(""gen_random_uuid()"")) @db.Uuid"
ChatMessageReport,messageId,app_v3,chat_message_reports,message_id,String,false,false,false,,"@map(""message_id"") @db.Uuid"
ChatMessageReport,reporterId,app_v3,chat_message_reports,reporter_id,String,false,false,false,,"@map(""reporter_id"") @db.Uuid"
ChatMessageReport,reason,app_v3,chat_message_reports,reason,String,true,false,false,,
ChatMessageReport,metadata,app_v3,chat_message_reports,metadata,Json,true,false,false,"""{}""","@default(""{}"")"
ChatMessageReport,createdAt,app_v3,chat_message_reports,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
ChatMessageReport,message,app_v3,chat_message_reports,,ChatConversationMessage,false,false,true,,"@relation(fields: [messageId], references: [id], onDelete: Cascade)"
ChatMessageReport,reporter,app_v3,chat_message_reports,,Profile,false,false,true,,"@relation(""ChatMessageReportReporter"", fields: [reporterId], references: [id], onDelete: Cascade)"
ChatUserBlock,env,app_v3,chat_user_blocks,env,String,false,false,false,"""prod""","@default(""prod"")"
ChatUserBlock,id,app_v3,chat_user_blocks,id,String,false,false,false,"dbgenerated(""gen_random_uuid(","@id @default(dbgenerated(""gen_random_uuid()"")) @db.Uuid"
ChatUserBlock,blockerId,app_v3,chat_user_blocks,blocker_id,String,false,false,false,,"@map(""blocker_id"") @db.Uuid"
ChatUserBlock,blockedId,app_v3,chat_user_blocks,blocked_id,String,false,false,false,,"@map(""blocked_id"") @db.Uuid"
ChatUserBlock,reason,app_v3,chat_user_blocks,reason,String,true,false,false,,
ChatUserBlock,createdAt,app_v3,chat_user_blocks,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
ChatUserBlock,blocker,app_v3,chat_user_blocks,,Profile,false,false,true,,"@relation(""ChatUserBlockBlocker"", fields: [blockerId], references: [id], onDelete: Cascade)"
ChatUserBlock,blocked,app_v3,chat_user_blocks,,Profile,false,false,true,,"@relation(""ChatUserBlockBlocked"", fields: [blockedId], references: [id], onDelete: Cascade)"
MatchNotification,env,app_v3,match_notifications,env,String,false,false,false,"""prod""","@default(""prod"")"
MatchNotification,id,app_v3,match_notifications,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
MatchNotification,matchId,app_v3,match_notifications,match_id,Int,false,false,false,,"@map(""match_id"")"
MatchNotification,dedupeKey,app_v3,match_notifications,dedupe_key,String,false,false,false,,"@unique @map(""dedupe_key"")"
MatchNotification,createdAt,app_v3,match_notifications,created_at,DateTime,true,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
MatchNotification,payload,app_v3,match_notifications,payload,Json,true,false,false,,
EmailIdentity,env,app_v3,email_identities,env,String,false,false,false,"""prod""","@default(""prod"")"
EmailIdentity,id,app_v3,email_identities,id,String,false,false,false,"dbgenerated(""gen_random_uuid(","@id @default(dbgenerated(""gen_random_uuid()"")) @db.Uuid"
EmailIdentity,emailNormalized,app_v3,email_identities,email_normalized,String,false,false,false,,"@unique @map(""email_normalized"") @db.Citext"
EmailIdentity,emailVerifiedAt,app_v3,email_identities,email_verified_at,DateTime,true,false,false,,"@map(""email_verified_at"") @db.Timestamptz(6)"
EmailIdentity,userId,app_v3,email_identities,user_id,String,true,false,false,,"@map(""user_id"") @db.Uuid"
EmailIdentity,createdAt,app_v3,email_identities,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
EmailIdentity,updatedAt,app_v3,email_identities,updated_at,DateTime,false,false,false,now(,"@default(now()) @updatedAt @map(""updated_at"") @db.Timestamptz(6)"
EmailOutbox,env,app_v3,email_outbox,env,String,false,false,false,"""prod""","@default(""prod"")"
EmailOutbox,id,app_v3,email_outbox,id,String,false,false,false,"dbgenerated(""gen_random_uuid(","@id @default(dbgenerated(""gen_random_uuid()"")) @db.Uuid"
EmailOutbox,templateKey,app_v3,email_outbox,template_key,String,false,false,false,,"@map(""template_key"")"
EmailOutbox,recipient,app_v3,email_outbox,recipient,String,false,false,false,,@db.Citext
EmailOutbox,purchaseId,app_v3,email_outbox,purchase_id,String,false,false,false,,"@map(""purchase_id"") @db.Text"
EmailOutbox,entitlementId,app_v3,email_outbox,entitlement_id,String,true,false,false,,"@map(""entitlement_id"") @db.Uuid"
EmailOutbox,dedupeKey,app_v3,email_outbox,dedupe_key,String,false,false,false,,"@unique @map(""dedupe_key"")"
EmailOutbox,status,app_v3,email_outbox,status,String,false,false,false,"""PENDING""","@default(""PENDING"")"
EmailOutbox,payload,app_v3,email_outbox,payload,Json,false,false,false,"""{}""","@default(""{}"")"
EmailOutbox,createdAt,app_v3,email_outbox,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
EmailOutbox,sentAt,app_v3,email_outbox,sent_at,DateTime,true,false,false,,"@map(""sent_at"") @db.Timestamptz(6)"
EmailOutbox,failedAt,app_v3,email_outbox,failed_at,DateTime,true,false,false,,"@map(""failed_at"") @db.Timestamptz(6)"
EmailOutbox,errorCode,app_v3,email_outbox,error_code,String,true,false,false,,"@map(""error_code"")"
OrganizationMember,env,app_v3,organization_members,env,String,false,false,false,"""prod""","@default(""prod"")"
OrganizationMember,id,app_v3,organization_members,id,String,false,false,false,"dbgenerated(""gen_random_uuid(","@id @default(dbgenerated(""gen_random_uuid()"")) @db.Uuid"
OrganizationMember,organizationId,app_v3,organization_members,organization_id,Int,false,false,false,,"@map(""organization_id"")"
OrganizationMember,userId,app_v3,organization_members,user_id,String,false,false,false,,"@map(""user_id"") @db.Uuid"
OrganizationMember,role,app_v3,organization_members,,OrganizationMemberRole,false,false,true,,
OrganizationMember,rolePack,app_v3,organization_members,role_pack,OrganizationRolePack,true,false,true,,"@map(""role_pack"")"
OrganizationMember,invitedByUserId,app_v3,organization_members,invited_by_user_id,String,true,false,false,,"@map(""invited_by_user_id"") @db.Uuid"
OrganizationMember,createdAt,app_v3,organization_members,created_at,DateTime,true,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
OrganizationMember,updatedAt,app_v3,organization_members,updated_at,DateTime,true,false,false,now(,"@default(now()) @map(""updated_at"") @db.Timestamptz(6)"
OrganizationMember,lastUsedAt,app_v3,organization_members,last_used_at,DateTime,true,false,false,,"@map(""last_used_at"") @db.Timestamptz(6)"
OrganizationMember,profiles_organization_members_invited_by_user_idToprofiles,app_v3,organization_members,,Profile,true,false,true,,"@relation(""organization_members_invited_by_user_idToprofiles"", fields: [invitedByUserId], references: [id], onDelete: NoAction, onUpdate: NoAction)"
OrganizationMember,organization,app_v3,organization_members,,Organization,false,false,true,,"@relation(fields: [organizationId], references: [id], onDelete: Cascade, onUpdate: NoAction)"
OrganizationMember,user,app_v3,organization_members,,Profile,false,false,true,,"@relation(fields: [userId], references: [id], onDelete: Cascade, onUpdate: NoAction)"
OrganizationMemberPermission,env,app_v3,organization_member_permissions,env,String,false,false,false,"""prod""","@default(""prod"")"
OrganizationMemberPermission,id,app_v3,organization_member_permissions,id,Int,false,false,false,autoincrement(,@id @default(autoincrement())
OrganizationMemberPermission,organizationId,app_v3,organization_member_permissions,organization_id,Int,false,false,false,,"@map(""organization_id"")"
OrganizationMemberPermission,userId,app_v3,organization_member_permissions,user_id,String,false,false,false,,"@map(""user_id"") @db.Uuid"
OrganizationMemberPermission,moduleKey,app_v3,organization_member_permissions,module_key,OrganizationModule,false,false,true,,"@map(""module_key"")"
OrganizationMemberPermission,accessLevel,app_v3,organization_member_permissions,access_level,OrganizationPermissionLevel,false,false,true,VIEW,"@default(VIEW) @map(""access_level"")"
OrganizationMemberPermission,scopeType,app_v3,organization_member_permissions,scope_type,String,true,false,false,,"@map(""scope_type"")"
OrganizationMemberPermission,scopeId,app_v3,organization_member_permissions,scope_id,String,true,false,false,,"@map(""scope_id"")"
OrganizationMemberPermission,createdAt,app_v3,organization_member_permissions,created_at,DateTime,false,false,false,now(,"@default(now()) @map(""created_at"") @db.Timestamptz(6)"
OrganizationMemberPermission,updatedAt,app_v3,organization_member_permissions,updated_at,DateTime,false,false,false,now(,"@default(now()) @updatedAt @map(""updated_at"") @db.Timestamptz(6)"
OrganizationMemberPermission,organization,app_v3,organization_member_permissions,,Organization,false,false,true,,"@relation(fields: [organizationId], references: [id], onDelete: Cascade)"
OrganizationMemberPermission,user,app_v3,organization_member_permissions,,Profile,false,false,true,,"@relation(fields: [userId], references: [id], onDelete: Cascade)"
OrganizationMemberInvite,env,app_v3,organization_member_invites,env,String,false,false,false,"""prod""","@default(""prod"")"
OrganizationMemberInvite,id,app_v3,organization_member_invites,id,String,false,false,false,"dbgenerated(""gen_random_uuid(","@id @default(dbgenerated(""gen_random_uuid()"")) @db.Uuid"
