table,column,ordinal_position,data_type,udt_name,is_nullable,column_default,is_pk,is_fk,is_unique,row_count,null_frac,n_distinct
store_bundle_items,product_id,3,integer,int4,NO,,0,1,0,0,,
store_bundle_items,variant_id,4,integer,int4,YES,,0,1,0,0,,
store_bundle_items,quantity,5,integer,int4,NO,1,0,0,0,0,,
store_bundle_items,env,6,text,text,NO,'prod'::text,0,0,0,0,,
store_bundles,id,1,integer,int4,NO,nextval('app_v3.store_bundles_id_seq'::regclass),1,0,0,0,,
store_bundles,store_id,2,integer,int4,NO,,0,1,0,0,,
store_bundles,name,3,text,text,NO,,0,0,0,0,,
store_bundles,slug,4,text,text,NO,,0,0,0,0,,
store_bundles,description,5,text,text,YES,,0,0,0,0,,
store_bundles,pricing_mode,6,USER-DEFINED,StoreBundlePricingMode,NO,,0,0,0,0,,
store_bundles,price_cents,7,integer,int4,YES,,0,0,0,0,,
store_bundles,percent_off,8,integer,int4,YES,,0,0,0,0,,
store_bundles,created_at,11,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
store_bundles,updated_at,12,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
store_bundles,env,13,text,text,NO,'prod'::text,0,0,0,0,,
store_bundles,visibility,14,USER-DEFINED,StoreVisibility,NO,"'HIDDEN'::app_v3.""StoreVisibility""",0,0,0,0,,
store_cart_items,id,1,integer,int4,NO,nextval('app_v3.store_cart_items_id_seq'::regclass),1,0,0,0,,
store_cart_items,cart_id,2,uuid,uuid,NO,,0,1,0,0,,
store_cart_items,product_id,3,integer,int4,NO,,0,1,0,0,,
store_cart_items,variant_id,4,integer,int4,YES,,0,1,0,0,,
store_cart_items,quantity,5,integer,int4,NO,,0,0,0,0,,
store_cart_items,unit_price_cents,6,integer,int4,NO,,0,0,0,0,,
store_cart_items,personalization,7,jsonb,jsonb,NO,'{}'::jsonb,0,0,0,0,,
store_cart_items,created_at,8,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
store_cart_items,updated_at,9,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
store_cart_items,bundle_id,10,integer,int4,YES,,0,1,0,0,,
store_cart_items,bundle_key,11,text,text,YES,,0,0,0,0,,
store_cart_items,env,12,text,text,NO,'prod'::text,0,0,0,0,,
store_carts,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,0,,
store_carts,store_id,2,integer,int4,NO,,0,1,0,0,,
store_carts,user_id,3,uuid,uuid,YES,,0,1,0,0,,
store_carts,session_id,4,text,text,YES,,0,0,0,0,,
store_carts,status,5,USER-DEFINED,StoreCartStatus,NO,"'ACTIVE'::app_v3.""StoreCartStatus""",0,0,0,0,,
store_carts,currency,6,text,text,NO,'EUR'::text,0,0,0,0,,
store_carts,created_at,7,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
store_carts,updated_at,8,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
store_carts,env,9,text,text,NO,'prod'::text,0,0,0,0,,
store_categories,id,1,integer,int4,NO,nextval('app_v3.store_categories_id_seq'::regclass),1,0,0,8,0,-1
store_categories,store_id,2,integer,int4,NO,,0,1,0,8,0,-1
store_categories,name,3,text,text,NO,,0,0,0,8,0,-0.142857
store_categories,slug,4,text,text,NO,,0,0,0,8,0,-1
store_categories,description,5,text,text,YES,,0,0,0,8,0,-1
store_categories,sort_order,6,integer,int4,NO,0,0,0,0,8,0,-0.142857
store_categories,is_active,7,boolean,bool,NO,true,0,0,0,8,0,-0.142857
store_categories,cover_image_url,8,text,text,YES,,0,0,0,8,1,0
store_categories,created_at,9,timestamp with time zone,timestamptz,NO,now(),0,0,0,8,0,-1
store_categories,updated_at,10,timestamp with time zone,timestamptz,NO,now(),0,0,0,8,0,-1
store_categories,env,11,text,text,NO,'prod'::text,0,0,0,8,0,-0.142857
store_digital_assets,id,1,integer,int4,NO,nextval('app_v3.store_digital_assets_id_seq'::regclass),1,0,0,0,,
store_digital_assets,product_id,2,integer,int4,NO,,0,1,0,0,,
store_digital_assets,storage_path,3,text,text,NO,,0,0,0,0,,
store_digital_assets,filename,4,text,text,NO,,0,0,0,0,,
store_digital_assets,size_bytes,5,integer,int4,NO,,0,0,0,0,,
store_digital_assets,mime_type,6,text,text,NO,,0,0,0,0,,
store_digital_assets,max_downloads,7,integer,int4,YES,,0,0,0,0,,
store_digital_assets,is_active,8,boolean,bool,NO,true,0,0,0,0,,
store_digital_assets,created_at,9,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
store_digital_assets,env,10,text,text,NO,'prod'::text,0,0,0,0,,
store_digital_grants,id,1,integer,int4,NO,nextval('app_v3.store_digital_grants_id_seq'::regclass),1,0,0,0,,
store_digital_grants,order_line_id,2,integer,int4,NO,,0,1,0,0,,
store_digital_grants,user_id,3,uuid,uuid,YES,,0,1,0,0,,
store_digital_grants,download_token,4,text,text,NO,,0,0,0,0,,
store_digital_grants,expires_at,5,timestamp with time zone,timestamptz,YES,,0,0,0,0,,
store_digital_grants,downloads_count,6,integer,int4,NO,0,0,0,0,0,,
store_digital_grants,created_at,7,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
store_digital_grants,env,8,text,text,NO,'prod'::text,0,0,0,0,,
store_inventory_movements,id,1,integer,int4,NO,nextval('app_v3.store_inventory_movements_id_seq'::regclass),1,0,0,3,0,-1
store_inventory_movements,product_id,2,integer,int4,NO,,0,1,0,3,0,-1
store_inventory_movements,variant_id,3,integer,int4,YES,,0,1,0,3,0,-1
store_inventory_movements,movement_type,4,USER-DEFINED,StoreInventoryMovementType,NO,,0,0,0,3,0,-0.333333
store_inventory_movements,quantity,5,integer,int4,NO,,0,0,0,3,0,-1
store_inventory_movements,reason,6,text,text,YES,,0,0,0,3,0,-0.333333
store_inventory_movements,created_at,7,timestamp with time zone,timestamptz,NO,now(),0,0,0,3,0,-0.333333
store_inventory_movements,env,8,text,text,NO,'prod'::text,0,0,0,3,0,-0.333333
store_order_addresses,id,1,integer,int4,NO,nextval('app_v3.store_order_addresses_id_seq'::regclass),1,0,0,40,0,-1
store_order_addresses,order_id,2,integer,int4,NO,,0,1,0,40,0,-0.5
store_order_addresses,address_type,3,USER-DEFINED,StoreAddressType,NO,,0,0,0,40,0,2
store_order_addresses,full_name,4,text,text,NO,,0,0,0,40,0,-0.5
store_order_addresses,nif,11,text,text,YES,,0,0,0,40,0,-0.5
store_order_addresses,created_at,12,timestamp with time zone,timestamptz,NO,now(),0,0,0,40,0,-0.5
store_order_addresses,env,13,text,text,NO,'prod'::text,0,0,0,40,0,1
store_order_addresses,address_id,14,uuid,uuid,YES,,0,0,0,40,0,-0.3
store_order_bundle_items,id,1,integer,int4,NO,nextval('app_v3.store_order_bundle_items_id_seq'::regclass),1,0,0,0,,
store_order_bundle_items,order_bundle_id,2,integer,int4,NO,,0,1,0,0,,
store_order_bundle_items,product_id,3,integer,int4,YES,,0,1,0,0,,
store_order_bundle_items,variant_id,4,integer,int4,YES,,0,1,0,0,,
store_order_bundle_items,quantity,5,integer,int4,NO,,0,0,0,0,,
store_order_bundle_items,name_snapshot,6,text,text,NO,,0,0,0,0,,
store_order_bundle_items,sku_snapshot,7,text,text,YES,,0,0,0,0,,
store_order_bundle_items,created_at,8,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
store_order_bundle_items,env,9,text,text,NO,'prod'::text,0,0,0,0,,
store_order_bundles,id,1,integer,int4,NO,nextval('app_v3.store_order_bundles_id_seq'::regclass),1,0,0,0,,
store_order_bundles,order_id,2,integer,int4,NO,,0,1,0,0,,
store_order_bundles,bundle_id,3,integer,int4,YES,,0,1,0,0,,
store_order_bundles,name_snapshot,4,text,text,NO,,0,0,0,0,,
store_order_bundles,pricing_mode,5,USER-DEFINED,StoreBundlePricingMode,NO,,0,0,0,0,,
store_order_bundles,price_cents,6,integer,int4,YES,,0,0,0,0,,
store_order_bundles,percent_off,7,integer,int4,YES,,0,0,0,0,,
store_order_bundles,bundle_quantity,8,integer,int4,NO,1,0,0,0,0,,
store_order_bundles,total_cents,9,integer,int4,NO,,0,0,0,0,,
store_order_bundles,created_at,10,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
store_order_bundles,env,11,text,text,NO,'prod'::text,0,0,0,0,,
store_order_lines,id,1,integer,int4,NO,nextval('app_v3.store_order_lines_id_seq'::regclass),1,0,0,20,0,-1
store_order_lines,order_id,2,integer,int4,NO,,0,1,0,20,0,-1
store_order_lines,product_id,3,integer,int4,YES,,0,1,0,20,0,-0.15
store_order_lines,variant_id,4,integer,int4,YES,,0,1,0,20,0,-0.15
store_order_lines,name_snapshot,5,text,text,NO,,0,0,0,20,0,-0.15
store_order_lines,sku_snapshot,6,text,text,YES,,0,0,0,20,0,-0.15
store_order_lines,quantity,7,integer,int4,NO,,0,0,0,20,0,2
store_order_lines,unit_price_cents,8,integer,int4,NO,,0,0,0,20,0,-0.15
store_order_lines,discount_cents,9,integer,int4,NO,0,0,0,0,20,0,-0.15
store_order_lines,total_cents,10,integer,int4,NO,,0,0,0,20,0,-0.3
store_order_lines,requires_shipping,11,boolean,bool,NO,true,0,0,0,20,0,1
store_order_lines,personalization,12,jsonb,jsonb,NO,'{}'::jsonb,0,0,0,20,0,1
store_order_lines,created_at,13,timestamp with time zone,timestamptz,NO,now(),0,0,0,20,0,-1
store_order_lines,order_bundle_id,14,integer,int4,YES,,0,1,0,20,1,0
store_order_lines,env,15,text,text,NO,'prod'::text,0,0,0,20,0,1
store_orders,id,1,integer,int4,NO,nextval('app_v3.store_orders_id_seq'::regclass),1,0,0,20,0,-1
store_orders,store_id,2,integer,int4,NO,,0,1,0,20,0,1
store_orders,user_id,3,uuid,uuid,YES,,0,1,0,20,0,-1
store_orders,order_number,4,text,text,YES,,0,0,0,20,0,-1
store_orders,status,5,USER-DEFINED,StoreOrderStatus,NO,"'PENDING'::app_v3.""StoreOrderStatus""",0,0,0,20,0,-0.2
store_orders,payment_intent_id,6,text,text,YES,,0,0,0,20,0,-1
store_orders,purchase_id,7,text,text,YES,,0,0,0,20,0,-1
store_orders,subtotal_cents,8,integer,int4,NO,,0,0,0,20,0,-0.3
store_orders,discount_cents,9,integer,int4,NO,0,0,0,0,20,0,-0.15
store_orders,shipping_cents,10,integer,int4,NO,0,0,0,0,20,0,2
store_orders,total_cents,11,integer,int4,NO,,0,0,0,20,0,-0.3
store_orders,currency,12,text,text,NO,'EUR'::text,0,0,0,20,0,1
store_orders,customer_email,13,USER-DEFINED,citext,YES,,0,0,0,20,0,-1
store_orders,customer_name,14,text,text,YES,,0,0,0,20,0,-1
store_orders,customer_phone,15,text,text,YES,,0,0,0,20,0,-1
store_orders,notes,16,text,text,YES,,0,0,0,20,0,1
store_orders,created_at,17,timestamp with time zone,timestamptz,NO,now(),0,0,0,20,0,-1
store_orders,updated_at,18,timestamp with time zone,timestamptz,NO,now(),0,0,0,20,0,-1
store_orders,shipping_zone_id,19,integer,int4,YES,,0,1,0,20,0,1
store_orders,shipping_method_id,20,integer,int4,YES,,0,1,0,20,0,1
store_orders,env,21,text,text,NO,'prod'::text,0,0,0,20,0,1
store_orders,store_policy_snapshot_json,22,jsonb,jsonb,YES,,0,0,0,20,0,1
store_orders,store_policy_version,23,text,text,YES,,0,0,0,20,0,1
store_orders,store_policy_captured_at,24,timestamp with time zone,timestamptz,YES,,0,0,0,20,0,1
store_product_images,id,1,integer,int4,NO,nextval('app_v3.store_product_images_id_seq'::regclass),1,0,0,15,0,-1
store_product_images,product_id,2,integer,int4,NO,,0,1,0,15,0,-1
store_product_images,url,3,text,text,NO,,0,0,0,15,0,-1
store_product_images,alt_text,4,text,text,YES,,0,0,0,15,0,-1
store_product_images,sort_order,5,integer,int4,NO,0,0,0,0,15,0,1
store_product_images,is_primary,6,boolean,bool,NO,false,0,0,0,15,0,1
store_product_images,created_at,7,timestamp with time zone,timestamptz,NO,now(),0,0,0,15,0,-1
store_product_images,env,8,text,text,NO,'prod'::text,0,0,0,15,0,1
store_product_option_values,id,1,integer,int4,NO,nextval('app_v3.store_product_option_values_id_seq'::regclass),1,0,0,0,,
store_product_option_values,option_id,2,integer,int4,NO,,0,1,0,0,,
store_product_option_values,value,3,text,text,NO,,0,0,0,0,,
store_product_option_values,label,4,text,text,YES,,0,0,0,0,,
store_product_option_values,price_delta_cents,5,integer,int4,NO,0,0,0,0,0,,
store_product_option_values,sort_order,6,integer,int4,NO,0,0,0,0,0,,
store_product_option_values,created_at,7,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
store_product_option_values,env,8,text,text,NO,'prod'::text,0,0,0,0,,
store_product_options,id,1,integer,int4,NO,nextval('app_v3.store_product_options_id_seq'::regclass),1,0,0,0,,
store_product_options,product_id,2,integer,int4,NO,,0,1,0,0,,
store_product_options,option_type,3,USER-DEFINED,StoreProductOptionType,NO,,0,0,0,0,,
store_product_options,label,4,text,text,NO,,0,0,0,0,,
store_product_options,required,5,boolean,bool,NO,false,0,0,0,0,,
store_product_options,max_length,6,integer,int4,YES,,0,0,0,0,,
store_product_options,min_value,7,integer,int4,YES,,0,0,0,0,,
store_product_options,max_value,8,integer,int4,YES,,0,0,0,0,,
store_product_options,price_delta_cents,9,integer,int4,NO,0,0,0,0,0,,
store_product_options,sort_order,10,integer,int4,NO,0,0,0,0,0,,
store_product_options,created_at,11,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
store_product_options,updated_at,12,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
store_product_options,env,13,text,text,NO,'prod'::text,0,0,0,0,,
store_product_variants,id,1,integer,int4,NO,nextval('app_v3.store_product_variants_id_seq'::regclass),1,0,0,3,0,-1
store_product_variants,product_id,2,integer,int4,NO,,0,1,0,3,0,-1
store_product_variants,label,3,text,text,NO,,0,0,0,3,0,-1
store_product_variants,sku,4,text,text,YES,,0,0,0,3,0,-1
store_product_variants,price_cents,5,integer,int4,YES,,0,0,0,3,0,-1
store_product_variants,stock_qty,6,integer,int4,YES,,0,0,0,3,0,-1
store_product_variants,is_active,7,boolean,bool,NO,true,0,0,0,3,0,-0.333333
store_product_variants,sort_order,8,integer,int4,NO,0,0,0,0,3,0,-0.333333
store_product_variants,created_at,9,timestamp with time zone,timestamptz,NO,now(),0,0,0,3,0,-1
store_product_variants,updated_at,10,timestamp with time zone,timestamptz,NO,now(),0,0,0,3,0,-1
store_product_variants,env,11,text,text,NO,'prod'::text,0,0,0,3,0,-0.333333
store_products,id,1,integer,int4,NO,nextval('app_v3.store_products_id_seq'::regclass),1,0,0,15,0,-1
store_products,store_id,2,integer,int4,NO,,0,1,0,15,0,-0.466667
store_products,category_id,3,integer,int4,YES,,0,1,0,15,0,-0.533333
store_products,name,4,text,text,NO,,0,0,0,15,0,-1
store_products,slug,5,text,text,NO,,0,0,0,15,0,-1
store_products,short_description,6,text,text,YES,,0,0,0,15,0,-0.333333
store_products,description,7,text,text,YES,,0,0,0,15,0,-0.333333
store_products,price_cents,10,integer,int4,NO,,0,0,0,15,0,-1
store_products,compare_at_price_cents,11,integer,int4,YES,,0,0,0,15,0,-1
store_products,currency,12,text,text,NO,'EUR'::text,0,0,0,15,0,1
store_products,sku,13,text,text,YES,,0,0,0,15,0.8,-0.2
store_products,stock_policy,14,USER-DEFINED,StoreStockPolicy,NO,"'NONE'::app_v3.""StoreStockPolicy""",0,0,0,15,0,1
store_products,stock_qty,15,integer,int4,YES,,0,0,0,15,0,-0.266667
store_products,requires_shipping,16,boolean,bool,NO,true,0,0,0,15,0,1
store_products,tags,21,ARRAY,_text,NO,'{}'::text[],0,0,0,15,0,-0.866667
store_products,created_at,22,timestamp with time zone,timestamptz,NO,now(),0,0,0,15,0,-0.933333
store_products,updated_at,23,timestamp with time zone,timestamptz,NO,now(),0,0,0,15,0,-0.933333
store_products,env,24,text,text,NO,'prod'::text,0,0,0,15,0,1
store_products,visibility,25,USER-DEFINED,StoreVisibility,NO,"'HIDDEN'::app_v3.""StoreVisibility""",0,0,0,15,0,1
store_shipments,id,1,integer,int4,NO,nextval('app_v3.store_shipments_id_seq'::regclass),1,0,0,3,0,-1
store_shipments,order_id,2,integer,int4,NO,,0,1,0,3,0,-1
store_shipments,carrier,3,text,text,YES,,0,0,0,3,0,-1
store_shipments,tracking_number,4,text,text,YES,,0,0,0,3,0,-1
store_shipments,tracking_url,5,text,text,YES,,0,0,0,3,0,-1
store_shipments,status,6,USER-DEFINED,StoreShipmentStatus,NO,"'PENDING'::app_v3.""StoreShipmentStatus""",0,0,0,3,0,-1
store_shipments,shipped_at,7,timestamp with time zone,timestamptz,YES,,0,0,0,3,0,-1
store_shipments,delivered_at,8,timestamp with time zone,timestamptz,YES,,0,0,0,3,0,-1
store_shipments,created_at,9,timestamp with time zone,timestamptz,NO,now(),0,0,0,3,0,-1
store_shipments,updated_at,10,timestamp with time zone,timestamptz,NO,now(),0,0,0,3,0,-1
store_shipments,env,11,text,text,NO,'prod'::text,0,0,0,3,0,-1
store_shipping_methods,id,1,integer,int4,NO,nextval('app_v3.store_shipping_methods_id_seq'::regclass),1,0,0,1,,
store_shipping_methods,zone_id,2,integer,int4,NO,,0,1,0,1,,
store_shipping_methods,name,3,text,text,NO,,0,0,0,1,,
store_shipping_methods,description,4,text,text,YES,,0,0,0,1,,
store_shipping_methods,base_rate_cents,5,integer,int4,NO,,0,0,0,1,,
store_shipping_methods,mode,6,USER-DEFINED,StoreShippingMode,NO,"'FLAT'::app_v3.""StoreShippingMode""",0,0,0,1,,
store_shipping_methods,free_over_cents,7,integer,int4,YES,,0,0,0,1,,
store_shipping_methods,is_default,8,boolean,bool,NO,false,0,0,0,1,,
store_shipping_methods,eta_min_days,9,integer,int4,YES,,0,0,0,1,,
store_shipping_methods,eta_max_days,10,integer,int4,YES,,0,0,0,1,,
store_shipping_methods,created_at,11,timestamp with time zone,timestamptz,NO,now(),0,0,0,1,,
store_shipping_methods,updated_at,12,timestamp with time zone,timestamptz,NO,now(),0,0,0,1,,
store_shipping_methods,env,13,text,text,NO,'prod'::text,0,0,0,1,,
store_shipping_tiers,id,1,integer,int4,NO,nextval('app_v3.store_shipping_tiers_id_seq'::regclass),1,0,0,0,,
store_shipping_tiers,method_id,2,integer,int4,NO,,0,1,0,0,,
store_shipping_tiers,min_subtotal_cents,3,integer,int4,NO,,0,0,0,0,,
store_shipping_tiers,max_subtotal_cents,4,integer,int4,YES,,0,0,0,0,,
store_shipping_tiers,rate_cents,5,integer,int4,NO,,0,0,0,0,,
store_shipping_tiers,created_at,6,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
store_shipping_tiers,env,7,text,text,NO,'prod'::text,0,0,0,0,,
store_shipping_zones,id,1,integer,int4,NO,nextval('app_v3.store_shipping_zones_id_seq'::regclass),1,0,0,1,,
store_shipping_zones,store_id,2,integer,int4,NO,,0,1,0,1,,
store_shipping_zones,name,3,text,text,NO,,0,0,0,1,,
store_shipping_zones,countries,4,ARRAY,_text,NO,'{}'::text[],0,0,0,1,,
store_shipping_zones,is_active,5,boolean,bool,NO,true,0,0,0,1,,
store_shipping_zones,created_at,6,timestamp with time zone,timestamptz,NO,now(),0,0,0,1,,
store_shipping_zones,updated_at,7,timestamp with time zone,timestamptz,NO,now(),0,0,0,1,,
store_shipping_zones,env,8,text,text,NO,'prod'::text,0,0,0,1,,
stores,id,1,integer,int4,NO,nextval('app_v3.stores_id_seq'::regclass),1,0,0,9,0,-1
stores,owner_organization_id,3,integer,int4,NO,,0,1,0,9,0,-1
stores,status,5,USER-DEFINED,StoreStatus,NO,"'CLOSED'::app_v3.""StoreStatus""",0,0,0,9,0,-1
stores,show_on_profile,6,boolean,bool,NO,false,0,0,0,9,0,-1
stores,catalog_locked,7,boolean,bool,NO,true,0,0,0,9,0,-1
stores,checkout_enabled,8,boolean,bool,NO,false,0,0,0,9,0,-1
stores,currency,9,text,text,NO,'EUR'::text,0,0,0,9,0,-1
stores,free_shipping_threshold_cents,15,integer,int4,YES,,0,0,0,9,0,-1
stores,created_at,17,timestamp with time zone,timestamptz,NO,now(),0,0,0,9,0,-1
stores,updated_at,18,timestamp with time zone,timestamptz,NO,now(),0,0,0,9,0,-1
stores,env,19,text,text,NO,'prod'::text,0,0,0,9,0,-1
support_ticket_events,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,0,,
support_ticket_events,env,2,text,text,NO,'prod'::text,0,0,0,0,,
support_ticket_events,ticket_id,3,uuid,uuid,NO,,0,1,0,0,,
support_ticket_events,actor_type,4,USER-DEFINED,SupportTicketActorType,NO,,0,0,0,0,,
support_ticket_events,actor_user_id,5,uuid,uuid,YES,,0,1,0,0,,
support_ticket_events,event_type,6,text,text,NO,,0,0,0,0,,
support_ticket_events,payload,7,jsonb,jsonb,YES,'{}'::jsonb,0,0,0,0,,
support_ticket_events,created_at,8,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
support_tickets,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,0,,
support_tickets,env,2,text,text,NO,'prod'::text,0,0,0,0,,
support_tickets,ticket_number,3,bigint,int8,NO,,0,0,1,0,,
support_tickets,requester_email,4,USER-DEFINED,citext,NO,,0,0,0,0,,
support_tickets,requester_user_id,5,uuid,uuid,YES,,0,1,0,0,,
support_tickets,category,6,USER-DEFINED,SupportTicketCategory,NO,,0,0,0,0,,
support_tickets,subject,7,text,text,NO,,0,0,0,0,,
support_tickets,description,8,text,text,NO,,0,0,0,0,,
support_tickets,status,9,USER-DEFINED,SupportTicketStatus,NO,"'OPEN'::app_v3.""SupportTicketStatus""",0,0,0,0,,
support_tickets,closed_at,10,timestamp with time zone,timestamptz,YES,,0,0,0,0,,
support_tickets,metadata,11,jsonb,jsonb,YES,'{}'::jsonb,0,0,0,0,,
support_tickets,created_at,12,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
support_tickets,updated_at,13,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
ticket_order_lines,id,1,integer,int4,NO,nextval('app_v3.ticket_order_lines_id_seq'::regclass),1,0,0,0,,
ticket_order_lines,ticket_order_id,2,uuid,uuid,NO,,0,1,0,0,,
ticket_order_lines,ticket_type_id,3,integer,int4,NO,,0,1,0,0,,
ticket_order_lines,qty,4,integer,int4,NO,,0,0,0,0,,
ticket_order_lines,unit_amount,5,integer,int4,NO,,0,0,0,0,,
ticket_order_lines,total_amount,6,integer,int4,NO,,0,0,0,0,,
ticket_order_lines,env,7,text,text,NO,'prod'::text,0,0,0,0,,
ticket_orders,id,1,uuid,uuid,NO,gen_random_uuid(),1,0,0,0,,
ticket_orders,organization_id,2,integer,int4,NO,,0,1,0,0,,
ticket_orders,event_id,3,integer,int4,NO,,0,1,0,0,,
ticket_orders,buyer_identity_id,4,uuid,uuid,YES,,0,0,0,0,,
ticket_orders,currency,5,text,text,NO,'EUR'::text,0,0,0,0,,
ticket_orders,status,6,USER-DEFINED,TicketOrderStatus,NO,"'DRAFT'::app_v3.""TicketOrderStatus""",0,0,0,0,,
ticket_orders,created_at,7,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
ticket_orders,updated_at,8,timestamp with time zone,timestamptz,NO,now(),0,0,0,0,,
ticket_orders,env,9,text,text,NO,'prod'::text,0,0,0,0,,
