model,field,db_table,db_column,is_relation,ambiguous_field,ambiguous_column,code_refs,read_refs,write_refs,sql_refs,files_sample
StoreBundle,pricingMode,store_bundles,pricing_mode,true,true,true,196,3,2,3,app/[username]/loja/page.tsx;app/api/convites/[token]/checkout/route.ts;app/api/convites/[token]/route.ts;app/api/explorar/list/route.ts;app/api/me/reservas/[id]/split/route.ts
StoreBundle,priceCents,store_bundles,price_cents,false,true,true,250,19,0,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/page.tsx;app/[username]/loja/produto/[slug]/page.tsx;app/[username]/page.tsx
StoreBundle,percentOff,store_bundles,percent_off,false,true,true,65,0,0,0,app/[username]/loja/page.tsx;app/api/me/store/bundles/[id]/route.ts;app/api/me/store/bundles/route.ts;app/api/organizacao/loja/bundles/[id]/route.ts;app/api/organizacao/loja/bundles/route.ts
StoreBundle,status,store_bundles,,true,true,false,0,0,0,0,
StoreBundle,isVisible,store_bundles,is_visible,false,true,true,89,10,0,0,app/[username]/loja/page.tsx;app/[username]/loja/produto/[slug]/page.tsx;app/[username]/page.tsx;app/api/me/store/bundles/[id]/route.ts;app/api/me/store/bundles/route.ts
StoreBundle,createdAt,store_bundles,created_at,false,true,true,0,0,0,32,app/api/admin/payments/export/route.ts;app/api/admin/payouts/[id]/route.ts;app/api/chat/conversations/route.ts;app/api/chat/search/route.ts;app/api/cron/loyalty/expire/route.ts
StoreBundle,updatedAt,store_bundles,updated_at,false,true,true,0,0,0,18,app/api/admin/payments/export/route.ts;app/api/cron/chat/maintenance/route.ts;app/api/internal/chat/backfill/route.ts;lib/crm/rebuild.ts;lib/cron/lock.ts
StoreBundle,store,store_bundles,,true,true,false,1168,345,24,0,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/loja/carrinho/page.tsx;app/[username]/loja/checkout/page.tsx;app/[username]/loja/descargas/page.tsx;app/[username]/loja/page.tsx
StoreBundle,items,store_bundles,,true,true,false,3179,84,45,0,app/[username]/FollowClient.tsx;app/[username]/_components/ReservasBookingClient.tsx;app/[username]/_components/ReservasBookingSection.tsx;app/[username]/loja/page.tsx;app/[username]/padel/PadelDisputeButton.tsx
StoreBundle,orderBundles,store_bundles,,true,false,false,0,0,0,0,
StoreBundle,cartItems,store_bundles,,true,true,false,0,0,0,0,
StoreBundleItem,env,store_bundle_items,env,false,true,true,871,14,16,500,app/admin/infra/InfraClient.tsx;app/admin/infra/page.tsx;app/api/admin/infra/_helpers.ts;app/api/admin/infra/cost/summary/route.ts;app/api/admin/infra/deploy/route.ts
StoreBundleItem,id,store_bundle_items,id,false,true,true,0,0,0,532,app/[username]/page.tsx;app/admin/tickets/page.tsx;app/admin/utilizadores/UsersTableClient.tsx;app/api/admin/organizacoes/list/route.ts;app/api/admin/organizacoes/update-status/route.ts
StoreBundleItem,bundleId,store_bundle_items,bundle_id,false,true,true,106,29,10,0,app/api/me/store/bundles/[id]/items/[itemId]/route.ts;app/api/me/store/bundles/[id]/items/route.ts;app/api/me/store/bundles/[id]/route.ts;app/api/organizacao/loja/bundles/[id]/items/[itemId]/route.ts;app/api/organizacao/loja/bundles/[id]/items/route.ts
StoreBundleItem,productId,store_bundle_items,product_id,false,true,true,473,192,51,0,app/api/me/store/bundles/[id]/items/[itemId]/route.ts;app/api/me/store/bundles/[id]/items/route.ts;app/api/me/store/products/[id]/digital-assets/[assetId]/route.ts;app/api/me/store/products/[id]/digital-assets/route.ts;app/api/me/store/products/[id]/images/[imageId]/route.ts
StoreBundleItem,variantId,store_bundle_items,variant_id,false,true,true,143,17,15,0,app/api/me/store/bundles/[id]/items/[itemId]/route.ts;app/api/me/store/bundles/[id]/items/route.ts;app/api/me/store/products/[id]/variants/[variantId]/route.ts;app/api/organizacao/loja/bundles/[id]/items/[itemId]/route.ts;app/api/organizacao/loja/bundles/[id]/items/route.ts
StoreBundleItem,quantity,store_bundle_items,quantity,false,true,true,377,32,13,4,app/[username]/_components/ReservasBookingClient.tsx;app/[username]/loja/page.tsx;app/[username]/page.tsx;app/api/admin/payments/overview/route.ts;app/api/cobrancas/[token]/checkout/route.ts
StoreBundleItem,bundle,store_bundle_items,,true,true,false,156,11,1,0,app/[username]/loja/page.tsx;app/api/me/store/bundles/[id]/items/[itemId]/route.ts;app/api/me/store/bundles/[id]/items/route.ts;app/api/me/store/bundles/[id]/route.ts;app/api/me/store/bundles/route.ts
StoreBundleItem,product,store_bundle_items,,true,true,false,336,107,0,0,app/[username]/loja/page.tsx;app/[username]/loja/produto/[slug]/page.tsx;app/[username]/page.tsx;app/api/me/store/bundles/[id]/items/[itemId]/route.ts;app/api/me/store/bundles/[id]/items/route.ts
StoreBundleItem,variant,store_bundle_items,,true,true,false,260,30,0,0,app/[username]/loja/page.tsx;app/[username]/page.tsx;app/api/me/store/bundles/[id]/items/[itemId]/route.ts;app/api/me/store/bundles/[id]/items/route.ts;app/api/me/store/orders/[orderId]/route.ts
StoreCart,env,store_carts,env,false,true,true,871,14,16,500,app/admin/infra/InfraClient.tsx;app/admin/infra/page.tsx;app/api/admin/infra/_helpers.ts;app/api/admin/infra/cost/summary/route.ts;app/api/admin/infra/deploy/route.ts
StoreCart,id,store_carts,id,false,true,true,0,0,0,532,app/[username]/page.tsx;app/admin/tickets/page.tsx;app/admin/utilizadores/UsersTableClient.tsx;app/api/admin/organizacoes/list/route.ts;app/api/admin/organizacoes/update-status/route.ts
StoreCart,storeId,store_carts,store_id,false,true,true,318,183,18,0,app/[username]/loja/carrinho/page.tsx;app/[username]/loja/checkout/page.tsx;app/[username]/loja/descargas/page.tsx;app/[username]/loja/page.tsx;app/[username]/loja/produto/[slug]/page.tsx
